
2a03:2880:10ff:1e::face:b00c,0.1,-1.0,0.0,0.01,1.0,0.33399999999999996
2a03:2880:10ff:b::face:b00c,0.1,-1.0,0.0,0.01,1.0,0.33399999999999996
46.229.168.135,2.5649493574615367,-2.0,0.0,0.01,45.0,14.27348480723846
54.36.148.220,0.1,-1.0,0.0,0.01,0.0,9.034
60.191.38.77,1.3862943611198906,-4.0,0.0,0.01,2.0,1.019888308335967
77.88.47.25,0.1,-1.0,0.0,0.01,45.0,13.534
184.154.36.174,3.044522437723423,-7.0,0.0,0.01,45.0,14.417356731317026
54.36.150.53,0.1,-1.0,0.0,0.01,0.0,9.034
40.77.167.20,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
54.39.178.250,0.1,6.0,0.0,1.791759469228055,1.0,10.046703787691222
199.16.157.180,0.6931471805599453,5.0,0.0,1.6094379124341003,45.0,14.351719319141624
180.76.15.137,0.6931471805599453,0.0,0.0,-Infinity,2.0,-Infinity
54.36.149.104,0.1,-1.0,0.0,0.01,0.0,9.034
54.36.150.172,0.1,-1.0,0.0,0.01,0.0,9.034
54.36.148.91,0.1,-1.0,0.0,0.01,0.0,9.034
54.36.148.204,0.1,-1.0,0.0,0.01,0.0,9.034
35.189.52.196,0.1,-1.0,0.0,0.01,45.0,13.534
40.77.167.63,1.0986122886681098,-3.0,0.0,0.01,45.0,13.833583686600432
54.36.150.15,0.1,-1.0,0.0,0.01,0.0,9.034
199.16.157.183,0.6931471805599453,5.0,0.0,1.6094379124341003,45.0,14.351719319141624
40.77.167.16,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
180.76.15.163,0.1,-1.0,0.0,0.01,2.0,0.634
108.174.2.214,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
206.223.238.195,0.1,-1.0,0.0,0.01,45.0,13.534
54.36.150.169,0.1,-1.0,0.0,0.01,0.0,9.034
54.36.148.235,0.1,-1.0,0.0,0.01,0.0,9.034
207.46.13.37,1.0986122886681098,-3.0,0.0,0.01,45.0,13.833583686600432
46.229.168.145,2.833213344056216,-2.0,0.0,0.01,45.0,14.353964003216864
54.36.148.202,0.1,-1.0,0.0,0.01,0.0,9.034
66.249.79.26,2.4849066497880004,5.0,0.0,1.6094379124341003,45.0,14.88924715991004
5.196.56.126,0.1,-1.0,0.0,0.01,0.0,9.034
5.196.56.99,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
2a03:2880:20ff:7::face:b00c,0.6931471805599453,-2.0,0.0,0.01,1.0,0.5119441541679836
2a03:2880:20ff:10::face:b00c,0.1,-1.0,0.0,0.01,1.0,0.33399999999999996
54.36.150.46,0.6931471805599453,0.0,0.0,-Infinity,0.0,-Infinity
207.46.13.156,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
41.13.0.19,1.6094379124341003,-5.0,0.0,0.01,0.0,0.48683137373023005
157.55.39.115,1.3862943611198906,-4.0,0.0,0.01,45.0,13.919888308335967
2a02:c7f:b01a:f000:80b0:62b0:6476:184c,0.6931471805599453,-2.0,0.0,0.01,2.0,0.8119441541679836
77.88.5.41,0.1,6.0,0.0,1.791759469228055,10.0,3.746703787691222
77.88.47.20,0.1,-1.0,0.0,0.01,45.0,13.534
66.249.79.28,3.4657359027997265,10.0,30.0,3.6888794541139363,45.0,16.01527255248549
40.77.167.121,1.6094379124341003,-5.0,0.0,0.01,45.0,13.98683137373023
46.229.168.162,2.302585092994046,0.0,0.0,-Infinity,45.0,-Infinity
207.46.13.216,0.1,-1.0,0.0,0.01,45.0,13.534
54.36.150.22,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
141.8.142.109,0.1,-1.0,0.0,0.01,10.0,3.034
93.158.161.91,0.1,-1.0,0.0,0.01,10.0,3.034
5.255.250.31,0.1,6.0,0.0,1.791759469228055,45.0,14.246703787691223
141.8.142.182,0.1,-1.0,0.0,0.01,10.0,3.034
37.9.87.158,0.6931471805599453,-2.0,0.0,0.01,10.0,3.2119441541679836
77.88.47.61,0.1,-1.0,0.0,0.01,45.0,13.534
54.36.148.211,0.1,-1.0,0.0,0.01,0.0,9.034
2607:fcc0:6::114,0.1,-1.0,0.0,0.01,1.0,0.33399999999999996
204.187.14.74,2.772588722239781,-14.0,0.0,0.01,1.0,1.1357766166719343
66.249.79.30,2.9444389791664403,12.0,0.0,2.4849066497880004,45.0,15.377294353665132
54.36.149.73,0.1,1.0,0.0,0.0,0.0,9.03
108.174.8.21,1.0986122886681098,-3.0,0.0,0.01,45.0,13.833583686600432
101.112.229.8,0.6931471805599453,0.0,10.0,2.302585092994046,0.0,1.128978191365602
142.44.215.6,0.1,-1.0,0.0,0.01,1.0,9.334
54.36.150.132,1.0986122886681098,-3.0,0.0,0.01,0.0,9.333583686600432
54.36.150.124,0.1,1.0,10.0,2.3978952727983707,0.0,9.989158109119348
134.209.166.127,2.0794415416798357,16.0,0.0,2.772588722239781,45.0,15.232867951399863
209.17.96.194,0.1,-1.0,0.0,0.01,45.0,13.534
54.36.150.3,1.0986122886681098,-1.0,0.0,0.01,0.0,9.333583686600432
54.36.150.153,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
54.36.150.92,0.1,1.0,0.0,0.0,0.0,9.03
40.77.167.218,1.0986122886681098,-3.0,0.0,0.01,45.0,13.833583686600432
5.255.250.59,0.1,6.0,0.0,1.791759469228055,45.0,14.246703787691223
93.158.161.83,0.1,-1.0,0.0,0.01,10.0,3.034
77.88.5.25,0.1,-1.0,0.0,0.01,10.0,3.034
157.55.39.148,1.0986122886681098,-3.0,0.0,0.01,45.0,13.833583686600432
52.64.156.81,0.6931471805599453,-2.0,0.0,0.01,0.0,0.2119441541679836
54.36.148.199,0.1,-1.0,0.0,0.01,0.0,9.034
54.36.148.80,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
54.36.150.152,0.6931471805599453,-2.0,10.0,2.0794415416798357,0.0,10.039720770839917
54.36.150.90,1.0986122886681098,-1.0,0.0,0.01,0.0,9.333583686600432
119.98.190.200,0.1,-1.0,0.0,0.01,2.0,0.634
40.77.167.169,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
54.36.150.19,0.1,-1.0,0.0,0.01,0.0,9.034
54.36.150.7,1.6094379124341003,-3.0,0.0,0.01,0.0,9.48683137373023
54.36.150.188,0.1,1.0,0.0,0.0,0.0,9.03
54.36.148.157,0.6931471805599453,6.0,0.0,1.791759469228055,0.0,9.924647941859206
207.46.13.57,0.1,-1.0,0.0,0.01,45.0,13.534
141.8.188.186,0.1,-1.0,0.0,0.01,10.0,3.034
54.36.150.180,0.1,-1.0,0.0,0.01,0.0,9.034
91.242.162.18,0.6931471805599453,5.0,0.0,1.6094379124341003,0.0,0.8517193191416238
207.46.13.120,0.1,-1.0,0.0,0.01,45.0,13.534
54.36.148.111,0.1,6.0,0.0,1.791759469228055,0.0,9.746703787691223
54.36.148.195,0.1,1.0,0.0,0.0,0.0,9.03
207.46.13.178,1.3862943611198906,5.0,0.0,1.6094379124341003,45.0,14.559663473309607
54.36.150.122,0.1,-1.0,0.0,0.01,0.0,9.034
180.76.15.153,0.1,-1.0,0.0,0.01,2.0,0.634
157.55.39.24,0.1,-1.0,0.0,0.01,45.0,13.534
180.76.15.23,0.1,-1.0,0.0,0.01,2.0,0.634
180.76.15.142,0.1,-1.0,0.0,0.01,2.0,0.634
54.36.149.82,1.0986122886681098,-3.0,0.0,0.01,0.0,9.333583686600432
93.158.166.144,0.1,-1.0,0.0,0.01,10.0,3.034
184.154.36.173,3.091042453358316,-4.0,0.0,0.01,45.0,14.431312736007495
160.202.38.241,3.1354942159291497,-1.0,0.0,0.01,1.0,1.244648264778745
54.36.150.160,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
54.36.148.250,0.1,-1.0,0.0,0.01,0.0,9.034
207.46.13.162,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
207.46.13.142,0.1,6.0,0.0,1.791759469228055,45.0,14.246703787691223
40.77.190.225,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
40.77.188.195,0.1,-1.0,0.0,0.01,45.0,13.534
40.77.188.22,0.1,6.0,0.0,1.791759469228055,45.0,14.246703787691223
40.77.188.171,0.1,-1.0,0.0,0.01,45.0,13.534
40.77.189.235,0.1,6.0,0.0,1.791759469228055,45.0,14.246703787691223
40.77.188.46,0.1,-1.0,0.0,0.01,45.0,13.534
54.36.149.31,0.1,-1.0,0.0,0.01,0.0,9.034
157.55.39.8,0.1,-1.0,0.0,0.01,45.0,13.534
85.76.5.228,2.70805020110221,-5.0,0.0,0.01,0.0,0.816415060330663
102.128.76.17,1.791759469228055,-6.0,0.0,0.01,0.0,0.5415278407684164
51.68.152.26,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
209.17.96.234,0.1,-1.0,0.0,0.01,45.0,13.534
40.77.167.68,2.0794415416798357,-8.0,10.0,0.6931471805599453,45.0,14.401091334727928
54.36.150.42,0.1,-1.0,0.0,0.01,0.0,9.034
207.46.13.175,0.1,-1.0,0.0,0.01,45.0,13.534
207.46.13.114,0.1,-1.0,0.0,0.01,45.0,13.534
54.36.148.66,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
54.36.149.12,0.1,-1.0,0.0,0.01,0.0,9.034
40.77.167.76,1.3862943611198906,3.0,0.0,1.0986122886681098,45.0,14.35533322380321
54.36.148.22,0.1,-1.0,0.0,0.01,0.0,9.034
54.36.148.62,0.1,6.0,0.0,1.791759469228055,0.0,9.746703787691223
54.36.149.0,0.6931471805599453,5.0,0.0,1.6094379124341003,0.0,9.851719319141624
54.36.150.14,0.1,-1.0,0.0,0.01,0.0,9.034
207.46.13.47,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
66.249.64.118,2.0794415416798357,-6.0,0.0,0.01,45.0,14.127832462503951
66.249.64.120,1.0986122886681098,-3.0,0.0,0.01,45.0,13.833583686600432
66.249.64.116,2.1972245773362196,-5.0,0.0,0.01,45.0,14.163167373200865
54.36.150.27,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
54.36.148.14,0.6931471805599453,0.0,0.0,-Infinity,0.0,-Infinity
54.36.150.165,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
193.111.60.5,2.833213344056216,5.0,0.0,1.6094379124341003,1.0,1.793739168190505
157.55.39.189,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
54.36.150.44,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
157.55.39.198,1.791759469228055,-6.0,0.0,0.01,45.0,14.041527840768417
40.77.167.165,1.9459101490553132,-7.0,0.0,0.01,45.0,14.087773044716593
209.17.97.74,0.1,-1.0,0.0,0.01,45.0,13.534
54.36.148.106,0.1,-1.0,0.0,0.01,0.0,9.034
54.36.150.145,0.1,-1.0,0.0,0.01,0.0,9.034
40.77.167.87,1.3862943611198906,-4.0,10.0,1.791759469228055,45.0,14.632592096027189
54.36.150.43,0.1,-1.0,0.0,0.01,0.0,9.034
54.36.150.25,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
54.36.148.32,0.1,1.0,0.0,0.0,0.0,9.03
207.46.13.174,0.1,-1.0,0.0,0.01,45.0,13.534
40.77.167.64,1.0986122886681098,-3.0,0.0,0.01,45.0,13.833583686600432
54.36.149.94,0.1,-1.0,0.0,0.01,0.0,9.034
157.55.39.206,2.0794415416798357,1.0,10.0,2.3978952727983707,45.0,15.082990571623299
180.76.15.16,0.1,6.0,0.0,1.791759469228055,2.0,1.346703787691222
180.76.15.161,0.1,-1.0,0.0,0.01,2.0,0.634
109.155.208.208,2.5649493574615367,7.0,0.0,1.9459101490553132,2.0,2.147848866860586
54.36.150.120,0.1,-1.0,0.0,0.01,0.0,9.034
180.76.15.8,0.1,-1.0,0.0,0.01,2.0,0.634
17.58.98.72,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
54.36.150.35,0.1,-1.0,0.0,0.01,0.0,9.034
180.76.15.140,0.1,6.0,0.0,1.791759469228055,2.0,1.346703787691222
180.76.15.156,0.6931471805599453,0.0,0.0,-Infinity,2.0,-Infinity
40.77.167.31,0.6931471805599453,0.0,0.0,-Infinity,45.0,-Infinity
207.46.13.100,1.791759469228055,-6.0,0.0,0.01,45.0,14.041527840768417
40.77.188.74,1.0986122886681098,5.0,0.0,1.6094379124341003,45.0,14.473358851574073
157.55.39.133,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
54.36.150.39,0.6931471805599453,0.0,0.0,-Infinity,0.0,-Infinity
54.36.148.93,0.1,-1.0,0.0,0.01,0.0,9.034
49.144.167.91,0.1,-1.0,0.0,0.01,0.0,0.034
54.36.149.26,0.1,-1.0,0.0,0.01,0.0,9.034
161.69.99.11,0.1,-1.0,0.0,0.01,45.0,13.534
132.145.138.169,1.6094379124341003,3.0,10.0,2.5649493574615367,45.0,15.008811116714845
54.36.148.180,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
54.36.148.224,0.1,-1.0,0.0,0.01,0.0,9.034
54.36.148.212,0.1,-1.0,0.0,0.01,0.0,9.034
40.77.167.133,1.6094379124341003,-5.0,0.0,0.01,45.0,13.98683137373023
54.36.150.104,0.1,-1.0,0.0,0.01,0.0,9.034
180.76.15.25,0.1,-1.0,0.0,0.01,2.0,0.634
54.36.150.34,1.0986122886681098,-3.0,0.0,0.01,0.0,9.333583686600432
180.76.15.5,0.1,-1.0,0.0,0.01,2.0,0.634
197.87.234.156,2.5649493574615367,-11.0,0.0,0.01,0.0,0.773484807238461
113.235.189.125,0.1,-1.0,0.0,0.01,2.0,0.634
178.66.141.73,0.1,-1.0,0.0,0.01,10.0,3.034
144.217.14.255,0.6931471805599453,-2.0,0.0,0.01,1.0,9.511944154167983
207.46.13.48,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
184.154.36.175,3.784189633918261,-1.0,0.0,0.01,45.0,14.639256890175478
157.55.39.101,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
38.145.71.230,0.1,-1.0,0.0,0.01,45.0,13.534
157.55.39.228,0.1,-1.0,0.0,0.01,45.0,13.534
207.46.13.54,0.1,-1.0,0.0,0.01,45.0,13.534
40.77.167.35,1.3862943611198906,5.0,0.0,1.6094379124341003,45.0,14.559663473309607
192.99.35.149,0.1,-1.0,0.0,0.01,1.0,9.334
167.71.106.77,0.1,-1.0,0.0,0.01,45.0,13.534
207.46.13.94,0.6931471805599453,5.0,0.0,1.6094379124341003,45.0,14.351719319141624
3.8.24.19,1.791759469228055,1.0,0.0,0.0,2.0,1.1375278407684164
38.131.155.23,0.1,-1.0,0.0,0.01,45.0,13.534
180.76.15.158,0.1,-1.0,0.0,0.01,2.0,0.634
17.58.98.12,0.1,6.0,0.0,1.791759469228055,45.0,14.246703787691223
17.58.98.73,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
157.55.39.105,0.1,-1.0,0.0,0.01,45.0,13.534
54.36.148.117,0.1,-1.0,0.0,0.01,0.0,9.034
54.36.148.246,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
54.36.148.100,0.1,6.0,0.0,1.791759469228055,0.0,9.746703787691223
54.36.148.148,1.0986122886681098,-3.0,10.0,1.9459101490553132,0.0,10.107947746222559
54.36.148.151,0.1,-1.0,0.0,0.01,0.0,9.034
54.36.150.181,0.1,-1.0,0.0,0.01,0.0,9.034
157.55.39.179,1.0986122886681098,4.0,0.0,1.3862943611198906,45.0,14.38410143104839
207.46.13.20,1.3862943611198906,3.0,10.0,2.5649493574615367,45.0,14.941868051320583
157.55.39.38,0.1,-1.0,0.0,0.01,45.0,13.534
124.43.13.220,0.6931471805599453,0.0,10.0,2.302585092994046,0.0,1.128978191365602
54.36.148.218,0.1,-1.0,0.0,0.01,0.0,9.034
2a03:2880:20ff:22::face:b00c,0.1,-1.0,0.0,0.01,1.0,0.33399999999999996
54.36.148.6,0.1,-1.0,0.0,0.01,0.0,9.034
157.55.39.20,0.1,6.0,0.0,1.791759469228055,45.0,14.246703787691223
54.36.150.30,0.6931471805599453,0.0,0.0,-Infinity,0.0,-Infinity
40.77.167.114,1.0986122886681098,-3.0,0.0,0.01,45.0,13.833583686600432
54.36.150.183,0.1,-1.0,10.0,2.1972245773362196,0.0,9.908889830934488
54.36.150.148,0.1,-1.0,0.0,0.01,0.0,9.034
40.77.167.110,0.1,-1.0,0.0,0.01,45.0,13.534
157.55.39.76,0.1,-1.0,0.0,0.01,45.0,13.534
2607:fcc0:6::110,0.1,-1.0,0.0,0.01,1.0,0.33399999999999996
204.187.14.70,1.791759469228055,6.0,0.0,1.791759469228055,1.0,1.5542316284596385
69.16.236.222,5.3230099791384085,6.0,0.0,1.791759469228055,45.0,15.813606781432744
50.28.106.201,2.1972245773362196,6.0,0.0,1.791759469228055,45.0,14.875871160892087
54.36.148.174,0.1,1.0,0.0,0.0,0.0,9.03
54.36.148.209,0.6931471805599453,-2.0,0.0,0.01,0.0,9.211944154167984
157.55.39.44,0.6931471805599453,-2.0,0.0,0.01,45.0,13.711944154167984
157.55.39.131,1.3862943611198906,-4.0,0.0,0.01,45.0,13.919888308335967
54.36.150.87,1.0986122886681098,-3.0,0.0,0.01,0.0,9.333583686600432
54.36.150.161,0.1,-1.0,0.0,0.01,0.0,9.034
37.9.113.141,1.9459101490553132,-7.0,10.0,1.0986122886681098,10.0,4.023217960183838
54.36.150.127,0.1,-1.0,0.0,0.01,0.0,9.034
54.36.150.51,0.1,-1.0,0.0,0.01,0.0,9.034
66.249.79.4,2.9444389791664403,-1.0,0.0,0.01,45.0,14.387331693749932
212.227.216.180,0.1,-1.0,0.0,0.01,3.0,0.9339999999999999
212.227.216.252,1.0986122886681098,-3.0,0.0,0.01,3.0,1.2335836866004328
212.227.216.196,0.1,-1.0,0.0,0.01,3.0,0.9339999999999999
212.227.216.204,1.0986122886681098,-3.0,0.0,0.01,3.0,1.2335836866004328
212.227.216.244,0.6931471805599453,0.0,0.0,-Infinity,3.0,-Infinity
212.227.216.164,1.0986122886681098,4.0,0.0,1.3862943611198906,3.0,1.7841014310483891
212.227.216.188,1.0986122886681098,6.0,0.0,1.791759469228055,3.0,1.9462874742916547
212.227.216.172,1.0986122886681098,-3.0,0.0,0.01,3.0,1.2335836866004328
212.227.216.132,0.1,-1.0,0.0,0.01,3.0,0.9339999999999999
212.227.216.228,0.6931471805599453,-2.0,0.0,0.01,3.0,1.1119441541679835
212.227.216.236,0.6931471805599453,-2.0,0.0,0.01,3.0,1.1119441541679835
212.227.216.148,0.6931471805599453,-2.0,0.0,0.01,3.0,1.1119441541679835
212.227.216.140,0.1,-1.0,0.0,0.01,3.0,0.9339999999999999
212.227.216.212,0.1,-1.0,0.0,0.01,3.0,0.9339999999999999
66.249.79.8,2.0794415416798357,0.0,0.0,-Infinity,45.0,-Infinity
